user_id;longitude;latitude;elevation;tracked_at;accuracy
1;8.3877093;47.421083;466.0;1970-01-18T23:07:21Z;0
1;8.387647099999999;47.4210805;466.0;1970-01-18T23:07:21Z;0
1;8.3876023;47.4210966;466.0;1970-01-18T23:07:21Z;0
1;8.387546;47.421122600000004;466.0;1970-01-18T23:07:21Z;0
1;8.3874527;47.4211859;467.0;1970-01-18T23:07:21Z;0
1;8.3871993;47.4212592;468.0;1970-01-18T23:07:21Z;0
1;8.3868255;47.42153629999999;469.0;1970-01-18T23:07:21Z;0
1;8.3865613;47.42167979999999;469.0;1970-01-18T23:07:21Z;0
1;8.386268300000001;47.421778;469.0;1970-01-18T23:07:21Z;0
1;8.3859869;47.4220725;469.0;1970-01-18T23:07:21Z;0
1;8.3856868;47.4221476;469.0;1970-01-18T23:07:21Z;0
1;8.385652;47.422084000000005;470.0;1970-01-18T23:07:21Z;0
1;8.3854984;47.4222378;469.0;1970-01-18T23:07:21Z;0
1;8.385426299999999;47.4223478;470.0;1970-01-18T23:07:21Z;0
1;8.3852934;47.4223995;470.0;1970-01-18T23:07:21Z;0
1;8.3851617;47.4224862;470.0;1970-01-18T23:07:21Z;0
1;8.3850417;47.4224112;469.0;1970-01-18T23:07:21Z;0
1;8.384917699999999;47.422352399999994;469.0;1970-01-18T23:07:21Z;0
1;8.3848564;47.422356799999996;469.0;1970-01-18T23:07:21Z;0
1;8.3847313;47.422482099999996;470.0;1970-01-18T23:07:21Z;0
1;8.3845744;47.422555100000004;469.0;1970-01-18T23:07:21Z;0
1;8.3844391;47.4225935;469.0;1970-01-18T23:07:21Z;0
1;8.3841928;47.4227626;462.0;1970-01-18T23:07:21Z;0
1;8.3840722;47.4228054;462.0;1970-01-18T23:07:21Z;0
1;8.3839815;47.422866799999994;463.0;1970-01-18T23:07:21Z;0
1;8.3838516;47.4229449;463.0;1970-01-18T23:07:21Z;0
1;8.3836927;47.422992;463.0;1970-01-18T23:07:21Z;0
1;8.3835924;47.42304;463.0;1970-01-18T23:07:21Z;0
